timestamp;latitude;longitude;altitude;horizontalAccuracy;verticalAccuracy;speed;course
2021-01-10 13:58:02 +0000;51.685304;5.293141;6.665934;4.977991;4.977991;46.168441;194.004333
2021-01-10 13:58:03 +0000;51.685187;5.293094;6.554190;5.005120;5.005120;45.872505;193.575928
2021-01-10 13:58:04 +0000;51.685078;5.293054;6.561728;5.032823;5.032823;44.117387;191.261932
2021-01-10 13:58:05 +0000;51.684982;5.292997;6.627594;4.998458;4.998458;40.972643;191.261932
2021-01-10 13:58:06 +0000;51.684889;5.292963;6.484517;4.987580;4.987580;36.510676;191.261932
2021-01-10 13:58:07 +0000;51.684794;5.292935;6.387823;4.989609;4.989609;31.569216;191.261932
2021-01-10 13:58:09 +0000;51.684670;5.292894;6.131783;4.983034;4.983034;17.658989;191.261932
2021-01-10 13:58:29 +0000;51.684570;5.292870;7.057223;4.963581;4.963581;0.000000;179.095413
2021-01-10 13:58:32 +0000;51.684459;5.292873;7.272698;4.981916;4.981916;19.617458;179.095413
2021-01-10 13:58:34 +0000;51.684345;5.292929;7.184525;5.010482;5.010482;27.525398;166.973999
2021-01-10 13:58:36 +0000;51.684261;5.293090;7.243697;5.019364;5.019364;31.973986;133.456772
2021-01-10 13:58:38 +0000;51.684149;5.293322;7.359871;5.002170;5.002170;37.881655;126.705498
2021-01-10 13:58:39 +0000;51.684090;5.293450;7.379750;4.952385;4.952385;38.507432;126.734207
2021-01-10 13:58:40 +0000;51.684035;5.293570;7.171685;4.924217;4.924217;37.537217;125.084290
2021-01-10 13:58:41 +0000;51.683981;5.293692;7.087165;4.896205;4.896205;35.151562;126.642738
2021-01-10 13:58:42 +0000;51.683910;5.293788;7.131355;4.890490;4.890490;33.388874;148.326675
2021-01-10 13:58:44 +0000;51.683746;5.293786;7.119315;4.880650;4.880650;31.197239;191.918671
2021-01-10 13:58:46 +0000;51.683585;5.293753;7.132698;4.887868;4.887868;34.603036;189.486496
2021-01-10 13:58:48 +0000;51.683409;5.293750;7.228161;4.859509;4.859509;36.790285;179.116425
2021-01-10 13:58:49 +0000;51.683312;5.293702;7.234920;4.850191;4.850191;38.339410;178.852747
2021-01-10 13:58:50 +0000;51.683218;5.293733;7.673463;4.840281;4.840281;39.171343;172.755630
2021-01-10 13:58:51 +0000;51.683121;5.293789;7.638499;4.849538;4.849538;40.187722;163.166019
2021-01-10 13:58:52 +0000;51.683034;5.293863;8.393414;4.858707;4.858707;40.927502;156.963914
2021-01-10 13:58:53 +0000;51.682943;5.293960;8.340898;4.841544;4.841544;41.234241;150.364142
2021-01-10 13:58:54 +0000;51.682858;5.294060;8.208144;4.824893;4.824893;41.002236;148.457275
2021-01-10 13:58:55 +0000;51.682769;5.294139;8.262977;4.813193;4.813193;40.960075;155.406494
2021-01-10 13:58:56 +0000;51.682673;5.294190;8.194126;4.806258;4.806258;40.347606;170.513641
2021-01-10 13:58:57 +0000;51.682579;5.294207;8.435537;4.806425;4.806425;39.660645;183.530502
2021-01-10 13:58:58 +0000;51.682479;5.294195;8.496357;4.817345;4.817345;40.686383;187.169174
2021-01-10 13:58:59 +0000;51.682375;5.294168;8.364741;4.802419;4.802419;42.161653;187.169174
2021-01-10 13:59:00 +0000;51.682261;5.294133;8.447706;4.781199;4.781199;44.221235;181.823196
2021-01-10 13:59:01 +0000;51.682149;5.294108;8.461936;4.754836;4.754836;45.281371;187.386566
2021-01-10 13:59:02 +0000;51.682035;5.294077;8.379528;4.740561;4.740561;46.170753;187.698410
2021-01-10 13:59:03 +0000;51.681915;5.294051;7.910858;4.744326;4.744326;47.019053;187.756210
2021-01-10 13:59:04 +0000;51.681792;5.294021;7.708636;4.741465;4.741465;47.748486;187.756210
2021-01-10 13:59:05 +0000;51.681671;5.293979;7.551853;4.730508;4.730508;48.546614;187.756210
2021-01-10 13:59:06 +0000;51.681543;5.293947;7.642322;4.730557;4.730557;49.688694;186.806168
2021-01-10 13:59:07 +0000;51.681422;5.293919;7.581122;4.731093;4.731093;49.556839;186.806168
2021-01-10 13:59:08 +0000;51.681301;5.293895;7.513628;4.729325;4.729325;49.637643;186.413100
2021-01-10 13:59:09 +0000;51.681177;5.293879;7.134666;4.726390;4.726390;49.654260;185.015932
2021-01-10 13:59:10 +0000;51.681058;5.293864;7.112403;4.725860;4.725860;48.605014;184.980709
2021-01-10 13:59:11 +0000;51.680935;5.293843;7.121960;4.744213;4.744213;48.292104;186.646030
2021-01-10 13:59:12 +0000;51.680813;5.293820;6.977941;4.764569;4.764569;48.195175;187.405150
2021-01-10 13:59:13 +0000;51.680687;5.293796;7.058300;4.788066;4.788066;49.278183;188.175306
2021-01-10 13:59:14 +0000;51.680561;5.293764;7.306269;4.823913;4.823913;50.231317;189.428349
2021-01-10 13:59:15 +0000;51.680429;5.293730;7.729268;4.852737;4.852737;50.872525;189.829194
2021-01-10 13:59:16 +0000;51.680297;5.293698;7.606094;4.889215;4.889215;51.352450;190.212416
2021-01-10 13:59:17 +0000;51.680165;5.293671;8.176915;5.086203;5.086203;51.731098;190.416660
2021-01-10 13:59:18 +0000;51.680036;5.293639;8.400129;5.185803;5.185803;51.960291;190.576590
2021-01-10 13:59:19 +0000;51.679908;5.293604;8.467788;5.221911;5.221911;51.851631;190.598056
2021-01-10 13:59:20 +0000;51.679783;5.293574;8.624443;5.275024;5.275024;50.660574;190.450573
2021-01-10 13:59:21 +0000;51.679655;5.293536;8.548454;5.301583;5.301583;49.991650;191.106525
2021-01-10 13:59:21 +0000;51.679527;5.293501;8.564974;5.355209;5.355209;49.311599;191.354612
2021-01-10 13:59:22 +0000;51.679406;5.293466;8.577885;5.384608;5.384608;48.901186;190.947942
2021-01-10 13:59:23 +0000;51.679281;5.293438;8.584579;5.387180;5.387180;48.656024;190.217190
2021-01-10 13:59:24 +0000;51.679162;5.293403;8.653398;5.430058;5.430058;48.067518;190.226356
2021-01-10 13:59:25 +0000;51.679048;5.293380;8.738088;5.439601;5.439601;47.261133;190.030835
2021-01-10 13:59:26 +0000;51.678931;5.293358;8.880328;5.456941;5.456941;46.609080;189.793261
2021-01-10 13:59:27 +0000;51.678811;5.293338;8.878056;5.401551;5.401551;46.215662;189.335593
2021-01-10 13:59:28 +0000;51.678700;5.293311;8.837790;5.375947;5.375947;45.083706;189.473301
2021-01-10 13:59:29 +0000;51.678585;5.293274;8.892171;5.344017;5.344017;45.249187;190.109859
2021-01-10 13:59:30 +0000;51.678474;5.293236;9.042448;5.298700;5.298700;45.400980;191.658689
2021-01-10 13:59:31 +0000;51.678357;5.293203;8.946851;5.240279;5.240279;45.395667;192.116824
2021-01-10 13:59:32 +0000;51.678233;5.293161;8.844124;5.185711;5.185711;45.719733;191.984416
2021-01-10 13:59:33 +0000;51.678118;5.293120;8.999714;5.141570;5.141570;45.760679;191.891710
2021-01-10 13:59:34 +0000;51.678009;5.293091;9.063474;5.112040;5.112040;45.727869;190.150391
2021-01-10 13:59:35 +0000;51.677894;5.293066;9.294373;5.081984;5.081984;46.223384;190.239838
2021-01-10 13:59:36 +0000;51.677776;5.293039;9.360689;5.044772;5.044772;46.827583;190.239838
2021-01-10 13:59:37 +0000;51.677661;5.293020;9.497863;5.030417;5.030417;47.050372;188.567749
2021-01-10 13:59:38 +0000;51.677543;5.292997;9.435180;4.999032;4.999032;46.385507;188.567749
2021-01-10 13:59:39 +0000;51.677424;5.292965;9.438892;4.975830;4.975830;46.010501;188.567749
2021-01-10 13:59:40 +0000;51.677302;5.292928;9.508280;4.967959;4.967959;46.094904;188.175293
2021-01-10 13:59:41 +0000;51.677182;5.292899;9.476926;4.963216;4.963216;46.126490;187.974091
2021-01-10 13:59:42 +0000;51.677075;5.292878;9.539914;4.951888;4.951888;45.942137;187.974091
2021-01-10 13:59:43 +0000;51.676958;5.292833;9.369544;4.954322;4.954322;46.039370;187.974091
2021-01-10 13:59:44 +0000;51.676838;5.292796;9.308895;4.946274;4.946274;46.301038;187.974091
2021-01-10 13:59:45 +0000;51.676720;5.292766;9.102845;4.936413;4.936413;46.067265;189.074692
2021-01-10 13:59:46 +0000;51.676599;5.292735;9.109249;4.934471;4.934471;46.493306;189.074692
2021-01-10 13:59:47 +0000;51.676483;5.292704;9.034209;4.926949;4.926949;46.235156;189.074692
2021-01-10 13:59:48 +0000;51.676366;5.292673;9.001732;4.930283;4.930283;45.601770;189.858109
2021-01-10 13:59:49 +0000;51.676251;5.292645;8.684930;4.929398;4.929398;44.477166;188.221027
2021-01-10 13:59:50 +0000;51.676141;5.292620;8.674310;4.929935;4.929935;43.919324;187.975238
2021-01-10 13:59:51 +0000;51.676034;5.292590;8.725943;4.926379;4.926379;43.658533;188.246125
2021-01-10 13:59:52 +0000;51.675925;5.292554;8.611953;4.925012;4.925012;44.486492;191.091681
2021-01-10 13:59:53 +0000;51.675814;5.292509;8.742178;4.919847;4.919847;45.879878;193.147781
2021-01-10 13:59:54 +0000;51.675697;5.292453;8.690438;4.917261;4.917261;47.996929;196.070831
2021-01-10 13:59:55 +0000;51.675579;5.292398;8.546924;4.921438;4.921438;49.672559;194.553268
2021-01-10 13:59:56 +0000;51.675457;5.292341;8.630701;4.929041;4.929041;50.617795;194.554916
2021-01-10 13:59:57 +0000;51.675339;5.292289;8.757091;4.930314;4.930314;49.674776;194.745468
2021-01-10 13:59:58 +0000;51.675223;5.292237;8.854192;4.933010;4.933010;48.460006;193.027863
2021-01-10 13:59:59 +0000;51.675106;5.292192;8.719067;4.922974;4.922974;48.415197;193.027863
2021-01-10 14:00:00 +0000;51.674986;5.292157;8.745917;4.901029;4.901029;49.053723;196.840195
2021-01-10 14:00:01 +0000;51.674865;5.292115;8.684108;4.873648;4.873648;50.142667;193.603210
2021-01-10 14:00:02 +0000;51.674740;5.292094;8.691387;4.861687;4.861687;51.313639;189.891235
2021-01-10 14:00:03 +0000;51.674612;5.292082;8.855072;4.854689;4.854689;52.123905;182.854050
2021-01-10 14:00:04 +0000;51.674481;5.292070;8.897567;4.847836;4.847836;53.110990;180.000000
2021-01-10 14:00:05 +0000;51.674345;5.292060;8.726923;4.846167;4.846167;54.196688;181.472809
2021-01-10 14:00:07 +0000;51.674206;5.292054;8.986349;4.847329;4.847329;54.639137;183.102081
2021-01-10 14:00:08 +0000;51.674071;5.292053;8.942700;4.848942;4.848942;53.497307;181.235245
2021-01-10 14:00:09 +0000;51.673941;5.292059;8.930845;4.840067;4.840067;52.355700;181.235245
2021-01-10 14:00:10 +0000;51.673811;5.292061;8.632678;4.842733;4.842733;51.123639;182.198914
2021-01-10 14:00:11 +0000;51.673684;5.292059;8.557196;4.838147;4.838147;50.193209;182.198929
2021-01-10 14:00:12 +0000;51.673560;5.292054;8.575856;4.831782;4.831782;48.900203;180.889145
2021-01-10 14:00:13 +0000;51.673443;5.292052;8.160511;4.834783;4.834783;46.857225;180.889145
2021-01-10 14:00:14 +0000;51.673326;5.292053;7.538063;4.830849;4.830849;46.461446;178.508438
2021-01-10 14:00:15 +0000;51.673212;5.292062;5.554079;4.904945;4.904945;46.352302;179.580551
2021-01-10 14:00:16 +0000;51.673095;5.292069;4.335748;4.934723;4.934723;47.075924;180.631302
2021-01-10 14:00:17 +0000;51.672978;5.292079;3.591364;4.945139;4.945139;45.921019;171.849197
2021-01-10 14:00:18 +0000;51.672863;5.292100;3.076384;4.946179;4.946179;44.728058;175.038925
2021-01-10 14:00:19 +0000;51.672755;5.292117;2.641687;4.940923;4.940923;42.753574;175.038910
2021-01-10 14:00:20 +0000;51.672651;5.292132;2.546132;4.934051;4.934051;40.466607;172.214783
2021-01-10 14:00:22 +0000;51.672498;5.292159;2.443238;4.947702;4.947702;27.306512;171.653198
2021-01-10 14:00:25 +0000;51.672386;5.292185;2.886110;4.958237;4.958237;13.904660;169.648560
2021-01-10 14:00:33 +0000;51.672274;5.292216;4.278269;4.992045;4.992045;10.755316;169.648560
2021-01-10 14:00:37 +0000;51.672165;5.292249;4.795399;5.033040;5.033040;11.954405;177.581815
2021-01-10 14:00:39 +0000;51.672073;5.292180;4.943575;4.982296;4.982296;20.485338;203.684235
2021-01-10 14:00:41 +0000;51.671961;5.292214;4.889682;4.964497;4.964497;22.953995;161.854245
2021-01-10 14:00:43 +0000;51.671904;5.292383;4.800719;4.962579;4.962579;25.495252;108.355965
2021-01-10 14:00:45 +0000;51.671956;5.292568;4.812610;4.942194;4.942194;25.935873;58.705607
2021-01-10 14:00:47 +0000;51.672081;5.292609;4.870866;4.937533;4.937533;25.469745;357.873688
2021-01-10 14:00:49 +0000;51.672185;5.292468;4.836345;4.963940;4.963940;25.879242;318.857844
2021-01-10 14:00:51 +0000;51.672303;5.292345;4.584637;4.943645;4.943645;30.628178;339.596954
2021-01-10 14:00:53 +0000;51.672476;5.292269;4.533599;4.933975;4.933975;38.840076;348.231781
2021-01-10 14:00:54 +0000;51.672580;5.292232;4.714215;4.946236;4.946236;43.092151;352.214722
2021-01-10 14:00:55 +0000;51.672698;5.292228;4.809153;4.938686;4.938686;46.739465;352.214722
2021-01-10 14:00:56 +0000;51.672825;5.292220;5.282323;4.936008;4.936008;50.013585;355.038849
2021-01-10 14:00:57 +0000;51.672957;5.292205;5.737932;4.939114;4.939114;52.956689;351.849091
2021-01-10 14:00:58 +0000;51.673089;5.292186;6.489006;4.942586;4.942586;54.276489;0.631320
2021-01-10 14:00:59 +0000;51.673223;5.292167;7.146661;4.944799;4.944799;54.813040;359.580536
2021-01-10 14:01:00 +0000;51.673357;5.292160;7.395914;4.951835;4.951835;55.348738;358.508453
2021-01-10 14:01:01 +0000;51.673494;5.292159;7.338308;4.954991;4.954991;55.798749;0.889151
2021-01-10 14:01:02 +0000;51.673634;5.292158;6.940650;4.952963;4.952963;57.203035;0.889151
2021-01-10 14:01:03 +0000;51.673777;5.292161;6.563028;4.951548;4.951548;58.626581;2.198934
2021-01-10 14:01:04 +0000;51.673921;5.292167;6.107426;4.949050;4.949050;59.567776;1.235251
2021-01-10 14:01:05 +0000;51.674070;5.292172;5.987943;4.947496;4.947496;60.440502;1.235251
2021-01-10 14:01:06 +0000;51.674220;5.292173;5.849736;4.956796;4.956796;61.422882;1.472829
2021-01-10 14:01:07 +0000;51.674371;5.292178;5.741582;4.967173;4.967173;61.295635;0.000000
2021-01-10 14:01:08 +0000;51.674517;5.292184;5.736749;4.963441;4.963441;59.688160;0.000000
2021-01-10 14:01:09 +0000;51.674664;5.292191;5.660075;4.961908;4.961908;58.943480;2.854052
2021-01-10 14:01:10 +0000;51.674809;5.292208;5.429383;4.943615;4.943615;58.156410;13.604914
2021-01-10 14:01:11 +0000;51.674955;5.292238;5.396799;4.924935;4.924935;57.574129;13.604914
2021-01-10 14:01:12 +0000;51.675094;5.292313;5.521564;4.911700;4.911700;57.337268;13.027866
2021-01-10 14:01:13 +0000;51.675237;5.292366;5.410636;4.908359;4.908359;57.171918;13.027866
2021-01-10 14:01:14 +0000;51.675377;5.292424;5.041972;4.907786;4.907786;57.173304;14.554918
2021-01-10 14:01:15 +0000;51.675522;5.292458;4.754350;4.913392;4.913392;57.415834;14.554918
2021-01-10 14:01:16 +0000;51.675665;5.292527;4.977785;4.920044;4.920044;58.079808;16.072628
2021-01-10 14:01:17 +0000;51.675810;5.292599;5.066824;4.929766;4.929766;58.542814;14.547935
2021-01-10 14:01:18 +0000;51.675956;5.292661;5.117171;4.940675;4.940675;58.866214;10.069796
2021-01-10 14:01:19 +0000;51.676099;5.292729;5.057930;4.922825;4.922825;59.073818;10.069796
2021-01-10 14:01:20 +0000;51.676248;5.292777;4.715838;4.925797;4.925797;59.295525;12.033442
2021-01-10 14:01:21 +0000;51.676399;5.292815;4.740325;4.919726;4.919726;59.302776;9.859248
2021-01-10 14:01:22 +0000;51.676551;5.292852;4.965368;4.909948;4.909948;59.217635;10.266231
2021-01-10 14:01:23 +0000;51.676703;5.292889;4.665969;4.891393;4.891393;59.374866;10.111805
2021-01-10 14:01:24 +0000;51.676855;5.292927;4.890816;4.882865;4.882865;59.521834;10.353291
2021-01-10 14:01:25 +0000;51.677005;5.292967;5.919367;4.950184;4.950184;58.697422;10.245957
2021-01-10 14:01:26 +0000;51.677156;5.293007;6.367094;4.982089;4.982089;58.108362;10.253131
2021-01-10 14:01:27 +0000;51.677298;5.293045;6.822742;5.005264;5.005264;56.412698;11.016768
2021-01-10 14:01:28 +0000;51.677433;5.293089;7.244751;5.027796;5.027796;54.634281;12.555542
2021-01-10 14:01:29 +0000;51.677567;5.293127;7.494377;5.049268;5.049268;54.016992;11.995931
2021-01-10 14:01:30 +0000;51.677697;5.293167;7.936819;5.073452;5.073452;54.145744;11.514848
2021-01-10 14:01:31 +0000;51.677830;5.293201;8.231440;5.100329;5.100329;54.560056;10.916067
2021-01-10 14:01:32 +0000;51.677965;5.293235;8.473426;5.111419;5.111419;55.092090;10.378933
2021-01-10 14:01:33 +0000;51.678103;5.293267;8.623209;5.109562;5.109562;55.852988;9.762210
2021-01-10 14:01:34 +0000;51.678244;5.293297;8.830070;5.119711;5.119711;56.805321;8.670411
2021-01-10 14:01:34 +0000;51.678386;5.293323;8.970531;5.117035;5.117035;57.921563;7.328311
2021-01-10 14:01:35 +0000;51.678529;5.293357;9.271289;5.115069;5.115069;58.728925;7.875004
2021-01-10 14:01:36 +0000;51.678678;5.293383;9.479933;5.107533;5.107533;59.773108;8.433749
2021-01-10 14:01:37 +0000;51.678824;5.293416;9.449633;5.132995;5.132995;59.851171;8.586442
2021-01-10 14:01:38 +0000;51.678972;5.293451;9.442398;5.161912;5.161912;59.741691;8.371631
2021-01-10 14:01:39 +0000;51.679117;5.293485;9.505096;5.199056;5.199056;59.317182;8.328809
2021-01-10 14:01:40 +0000;51.679263;5.293516;9.399093;5.237087;5.237087;59.105531;8.392547
2021-01-10 14:01:41 +0000;51.679406;5.293548;9.475793;5.251268;5.251268;58.520000;8.843123
2021-01-10 14:01:42 +0000;51.679551;5.293582;9.530888;5.279425;5.279425;58.961442;8.212125
2021-01-10 14:01:43 +0000;51.679695;5.293611;9.503951;5.323384;5.323384;58.890232;7.927419
2021-01-10 14:01:44 +0000;51.679845;5.293643;9.466705;5.369141;5.369141;59.050705;7.676269
2021-01-10 14:01:45 +0000;51.679996;5.293675;9.507595;5.401421;5.401421;58.776145;7.419817
2021-01-10 14:01:46 +0000;51.680139;5.293717;9.310726;5.442922;5.442922;57.573097;7.562510
2021-01-10 14:01:47 +0000;51.680278;5.293754;9.305324;5.472564;5.472564;55.953568;7.623861
2021-01-10 14:01:48 +0000;51.680407;5.293790;9.119631;5.483678;5.483678;52.615962;7.587818
2021-01-10 14:01:49 +0000;51.680532;5.293823;8.862475;5.507962;5.507962;49.405044;7.532353
2021-01-10 14:01:50 +0000;51.680651;5.293850;8.668394;5.526116;5.526116;47.497754;7.432301
2021-01-10 14:01:51 +0000;51.680771;5.293870;8.537110;5.498577;5.498577;46.313540;7.063996
2021-01-10 14:01:52 +0000;51.680888;5.293898;8.410178;5.465496;5.465496;44.905548;6.788496
2021-01-10 14:01:53 +0000;51.680996;5.293927;8.271130;5.428296;5.428296;43.646183;7.603616
2021-01-10 14:01:54 +0000;51.681105;5.293957;8.158789;5.434518;5.434518;43.401531;8.370169
2021-01-10 14:01:55 +0000;51.681219;5.293980;8.057967;5.385704;5.385704;43.298451;7.914840
2021-01-10 14:01:56 +0000;51.681340;5.294017;8.029846;5.356272;5.356272;43.469026;7.333938
2021-01-10 14:01:57 +0000;51.681457;5.294047;7.943089;5.294894;5.294894;43.032555;6.788146
2021-01-10 14:01:58 +0000;51.681578;5.294064;7.864353;5.219739;5.219739;43.196303;3.745682
2021-01-10 14:01:59 +0000;51.681693;5.294070;7.719207;5.168458;5.168458;42.604522;7.757177
2021-01-10 14:02:00 +0000;51.681803;5.294079;7.567017;5.151717;5.151717;41.889388;7.757177
2021-01-10 14:02:01 +0000;51.681901;5.294146;7.592847;5.110333;5.110333;41.521419;7.757177
2021-01-10 14:02:02 +0000;51.682004;5.294189;7.472739;5.078589;5.078589;41.664990;7.698526
2021-01-10 14:02:03 +0000;51.682112;5.294220;7.268963;5.059093;5.059093;41.105075;7.698526
2021-01-10 14:02:04 +0000;51.682218;5.294247;7.116321;5.046289;5.046289;40.222255;7.386671
2021-01-10 14:02:05 +0000;51.682318;5.294276;7.083759;5.046339;5.046339;38.346274;9.486317
2021-01-10 14:02:06 +0000;51.682410;5.294308;6.982330;5.019868;5.019868;34.849677;8.480561
2021-01-10 14:02:08 +0000;51.682567;5.294319;6.618646;4.960507;4.960507;27.628935;4.410046
2021-01-10 14:02:10 +0000;51.682686;5.294320;6.194363;4.904703;4.904703;22.694587;357.448273
2021-01-10 14:02:13 +0000;51.682820;5.294282;6.345112;4.874303;4.874303;27.069935;346.617706
2021-01-10 14:02:15 +0000;51.682966;5.294185;6.918754;4.856728;4.856728;32.988457;334.741608
2021-01-10 14:02:16 +0000;51.683042;5.294098;6.920028;4.842837;4.842837;35.744421;330.312286
2021-01-10 14:02:17 +0000;51.683129;5.294034;6.961327;4.829901;4.829901;37.336401;334.896729
2021-01-10 14:02:18 +0000;51.683226;5.293996;6.747073;4.809814;4.809814;38.956421;341.068451
2021-01-10 14:02:19 +0000;51.683325;5.293947;6.790672;4.795785;4.795785;40.291443;345.086975
2021-01-10 14:02:20 +0000;51.683426;5.293919;6.525041;4.787033;4.787033;41.067490;357.093872
2021-01-10 14:02:21 +0000;51.683531;5.293913;7.104738;4.781034;4.781034;40.747361;0.000000
2021-01-10 14:02:22 +0000;51.683629;5.293931;6.943498;4.774998;4.774998;39.748800;9.486742
2021-01-10 14:02:23 +0000;51.683729;5.293961;7.246170;4.775752;4.775752;39.137381;9.929731
2021-01-10 14:02:24 +0000;51.683817;5.293995;7.070072;4.781528;4.781528;36.929758;5.403159
2021-01-10 14:02:26 +0000;51.683979;5.293931;6.747189;4.781499;4.781499;34.804112;329.555939
2021-01-10 14:02:28 +0000;51.684085;5.293717;7.043972;4.753699;4.753699;36.173256;308.586639
2021-01-10 14:02:29 +0000;51.684142;5.293600;6.972292;4.758708;4.758708;37.741093;307.415375
2021-01-10 14:02:30 +0000;51.684198;5.293479;6.789948;4.752461;4.752461;36.510447;307.415375
2021-01-10 14:02:32 +0000;51.684296;5.293277;5.951490;4.748602;4.748602;27.956348;311.025269
2021-01-10 14:02:34 +0000;51.684375;5.293133;5.748440;4.729226;4.729226;21.740381;312.322937
2021-01-10 14:02:36 +0000;51.684351;5.292967;5.695840;4.699914;4.699914;20.917852;246.236938
2021-01-10 14:02:38 +0000;51.684227;5.292874;5.635117;4.710831;4.710831;28.323142;196.968826
2021-01-10 14:02:40 +0000;51.684054;5.292860;6.106884;4.725935;4.725935;36.339934;180.407364
2021-01-10 14:02:41 +0000;51.683955;5.292850;6.657303;4.718898;4.718898;39.019574;184.540649
2021-01-10 14:02:42 +0000;51.683846;5.292828;6.603210;4.700341;4.700341;42.162058;186.104340
2021-01-10 14:02:43 +0000;51.683737;5.292807;6.153286;4.680358;4.680358;44.634941;178.447220
2021-01-10 14:02:44 +0000;51.683624;5.292785;6.605295;4.688219;4.688219;46.200241;184.776108
2021-01-10 14:02:45 +0000;51.683507;5.292752;6.492443;4.681213;4.681213;46.455272;189.979980
2021-01-10 14:02:46 +0000;51.683396;5.292722;5.961222;4.665626;4.665626;44.782366;189.979980
2021-01-10 14:02:47 +0000;51.683296;5.292678;5.558272;4.649995;4.649995;42.365423;198.182266
2021-01-10 14:02:48 +0000;51.683207;5.292619;6.974566;4.654846;4.654846;41.703161;203.252548
2021-01-10 14:02:49 +0000;51.683124;5.292540;6.772722;4.647758;4.647758;40.931479;207.586136
2021-01-10 14:02:50 +0000;51.683045;5.292439;6.938620;4.640908;4.640908;41.985805;223.855560
2021-01-10 14:02:51 +0000;51.682978;5.292325;6.729767;4.633345;4.633345;41.302180;232.503464
2021-01-10 14:02:52 +0000;51.682924;5.292176;6.058964;4.823557;4.823557;41.478545;242.303360
2021-01-10 14:02:53 +0000;51.682882;5.292017;5.693767;4.885380;4.885380;42.562631;253.691910
2021-01-10 14:02:54 +0000;51.682856;5.291841;5.458448;4.919015;4.919015;43.637683;261.276123
2021-01-10 14:02:55 +0000;51.682855;5.291663;5.297914;4.963435;4.963435;44.583739;269.385620
2021-01-10 14:02:56 +0000;51.682861;5.291468;5.121687;4.990502;4.990502;47.208672;271.857819
2021-01-10 14:02:57 +0000;51.682867;5.291269;5.061406;4.791219;4.791219;48.969163;271.857819
2021-01-10 14:02:58 +0000;51.682874;5.291059;4.971826;4.745259;4.745259;50.813094;271.857819
2021-01-10 14:02:59 +0000;51.682880;5.290851;4.912987;4.734716;4.734716;51.644911;271.857819
2021-01-10 14:03:00 +0000;51.682885;5.290647;5.007240;4.730405;4.730405;51.126359;272.243958
2021-01-10 14:03:01 +0000;51.682891;5.290445;5.185487;4.731214;4.731214;50.522852;272.243958
2021-01-10 14:03:02 +0000;51.682903;5.290248;5.316462;4.741617;4.741617;50.200832;272.243958
2021-01-10 14:03:03 +0000;51.682927;5.290064;4.967417;4.768923;4.768923;49.198105;277.647095
2021-01-10 14:03:04 +0000;51.682932;5.289877;4.799405;4.800456;4.800456;48.631613;281.966980
2021-01-10 14:03:05 +0000;51.682975;5.289685;4.960873;4.824033;4.824033;48.425338;299.680939
2021-01-10 14:03:06 +0000;51.683055;5.289535;5.004076;4.835824;4.835824;49.026610;303.547668
2021-01-10 14:03:07 +0000;51.683116;5.289365;5.244784;4.887869;4.887869;49.600956;303.547668
2021-01-10 14:03:07 +0000;51.683188;5.289207;5.065654;4.952239;4.952239;49.780914;304.922607
2021-01-10 14:03:08 +0000;51.683263;5.289063;5.252119;4.975623;4.975623;49.794039;314.235565
2021-01-10 14:03:09 +0000;51.683343;5.288933;5.406411;4.970946;4.970946;49.946103;319.165161
2021-01-10 14:03:10 +0000;51.683413;5.288806;5.591148;4.823609;4.823609;49.382843;319.165161
2021-01-10 14:03:11 +0000;51.683503;5.288676;5.928241;4.769113;4.769113;49.627906;319.165161
2021-01-10 14:03:12 +0000;51.683594;5.288548;5.896948;4.744783;4.744783;50.160711;318.165466
2021-01-10 14:03:13 +0000;51.683685;5.288419;5.953247;4.729757;4.729757;50.321796;317.899902
2021-01-10 14:03:14 +0000;51.683778;5.288288;5.755420;4.721336;4.721336;50.889497;317.899902
2021-01-10 14:03:15 +0000;51.683864;5.288165;6.195865;4.712290;4.712290;50.208268;317.899902
2021-01-10 14:03:16 +0000;51.683952;5.288036;6.464389;4.707034;4.707034;49.960072;317.899902
2021-01-10 14:03:17 +0000;51.684044;5.287901;6.493516;4.700244;4.700244;49.611677;317.899902
2021-01-10 14:03:18 +0000;51.684131;5.287776;6.820296;4.690689;4.690689;47.904706;317.967072
2021-01-10 14:03:19 +0000;51.684218;5.287652;6.617800;4.751454;4.751454;46.422005;317.967072
2021-01-10 14:03:20 +0000;51.684301;5.287535;6.496129;4.779452;4.779452;44.927574;318.825836
2021-01-10 14:03:21 +0000;51.684384;5.287422;6.567507;4.800601;4.800601;44.046964;318.825836
2021-01-10 14:03:22 +0000;51.684468;5.287307;6.736443;4.816203;4.816203;43.831687;318.767792
2021-01-10 14:03:23 +0000;51.684545;5.287194;6.827221;4.827720;4.827720;42.752851;318.767792
2021-01-10 14:03:24 +0000;51.684621;5.287083;6.971773;4.837366;4.837366;41.227253;318.557129
2021-01-10 14:03:25 +0000;51.684695;5.286979;7.077574;4.849392;4.849392;39.636932;318.557129
2021-01-10 14:03:26 +0000;51.684765;5.286878;7.017622;4.859723;4.859723;38.451112;318.557129
2021-01-10 14:03:28 +0000;51.684894;5.286696;7.000538;4.866945;4.866945;34.962188;318.557129
2021-01-10 14:03:30 +0000;51.685016;5.286512;6.841068;4.882175;4.882175;32.905664;314.604156
